id_venda,data_venda,id_loja,id_vendedor,id_cliente,id_produto,quantidade,valor_bruto,desconto,valor_liquido,custo_total,status
1694,2025-09-27,1,13,527,112,1,2629.26,131.46,2497.8,1399.55,Concluída
1695,2025-04-23,4,8,420,101,2,6353.38,317.67,6035.71,4009.5,Concluída
1696,2025-02-01,1,13,766,103,1,207.74,0.0,207.74,133.24,Concluída
1697,2025-02-19,1,13,335,113,1,644.98,0.0,644.98,381.24,Concluída
1698,2025-05-01,2,1,958,106,1,137.92,0.0,137.92,73.42,Concluída
1699,2025-11-12,1,13,62,108,1,424.26,21.21,403.05,191.74,Concluída
1700,2025-08-23,4,7,879,104,1,2804.45,0.0,2804.45,1695.62,Concluída
1701,2025-09-14,3,5,690,113,3,1934.94,0.0,1934.94,1143.72,Concluída
1702,2025-07-28,5,10,518,106,2,275.84,27.58,248.26,146.84,Devolvida
1703,2025-07-26,1,13,108,104,1,2804.45,0.0,2804.45,1695.62,Concluída
1704,2025-01-01,5,10,159,111,1,3133.63,0.0,3133.63,1612.76,Cancelada
1705,2025-11-08,1,13,358,115,1,517.13,25.86,491.27,291.44,Concluída
1706,2025-02-02,2,2,726,113,2,1289.96,64.5,1225.46,762.48,Concluída
1707,2025-09-04,2,1,667,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1708,2025-10-25,1,13,877,111,2,6267.26,0.0,6267.26,3225.52,Concluída
1709,2025-03-07,2,2,980,107,1,143.03,14.3,128.73,89.63,Concluída
1710,2025-06-30,5,11,594,114,1,440.95,0.0,440.95,271.23,Concluída
1711,2025-06-29,3,4,753,111,1,3133.63,156.68,2976.95,1612.76,Concluída
1712,2025-12-26,1,13,713,114,1,440.95,0.0,440.95,271.23,Concluída
1713,2025-07-01,2,1,142,106,1,137.92,0.0,137.92,73.42,Concluída
1714,2025-10-17,5,10,352,106,1,137.92,0.0,137.92,73.42,Concluída
1715,2025-11-22,1,13,756,105,3,4041.3,0.0,4041.3,2574.06,Concluída
1716,2025-08-16,1,13,147,113,2,1289.96,0.0,1289.96,762.48,Devolvida
1717,2025-06-05,1,13,588,110,1,153.35,0.0,153.35,76.82,Concluída
1718,2025-11-01,2,3,697,108,1,424.26,0.0,424.26,191.74,Concluída
1719,2025-10-20,1,13,78,109,1,438.81,0.0,438.81,291.96,Concluída
1720,2025-06-04,1,13,249,105,2,2694.2,0.0,2694.2,1716.04,Concluída
1721,2025-04-16,1,13,390,105,2,2694.2,0.0,2694.2,1716.04,Concluída
1722,2025-06-11,1,13,679,111,1,3133.63,0.0,3133.63,1612.76,Concluída
1723,2025-03-29,1,13,168,107,1,143.03,0.0,143.03,89.63,Concluída
1724,2025-05-29,2,1,19,114,1,440.95,0.0,440.95,271.23,Concluída
1725,2025-07-03,2,1,1,109,3,1316.43,0.0,1316.43,875.88,Concluída
1726,2025-12-07,4,8,495,105,2,2694.2,0.0,2694.2,1716.04,Concluída
1727,2025-11-01,3,5,854,114,2,881.9,0.0,881.9,542.46,Concluída
1728,2025-05-02,1,13,808,106,3,413.76,0.0,413.76,220.26,Concluída
1729,2025-12-14,1,13,779,111,1,3133.63,0.0,3133.63,1612.76,Concluída
1730,2025-11-02,1,13,18,115,4,2068.52,0.0,2068.52,1165.76,Concluída
1731,2025-10-13,1,13,846,108,4,1697.04,84.85,1612.19,766.96,Cancelada
1732,2025-05-31,2,3,54,109,2,877.62,87.76,789.86,583.92,Cancelada
1733,2025-12-01,1,13,166,107,3,429.09,21.45,407.64,268.89,Concluída
1734,2025-11-20,4,8,382,115,2,1034.26,0.0,1034.26,582.88,Concluída
1735,2025-06-01,1,13,135,110,1,153.35,0.0,153.35,76.82,Concluída
1736,2025-12-07,1,13,573,115,3,1551.39,77.57,1473.82,874.32,Concluída
1737,2025-06-04,5,11,146,113,2,1289.96,0.0,1289.96,762.48,Cancelada
1738,2025-11-09,3,5,141,106,3,413.76,20.69,393.07,220.26,Concluída
1739,2025-04-03,1,13,340,104,1,2804.45,0.0,2804.45,1695.62,Concluída
1740,2025-08-14,4,8,511,105,1,1347.1,0.0,1347.1,858.02,Concluída
1741,2025-12-17,4,8,612,104,2,5608.9,0.0,5608.9,3391.24,Concluída
1742,2025-04-29,2,2,7,108,2,848.52,127.28,721.24,383.48,Concluída
1743,2025-06-28,1,13,719,114,3,1322.85,0.0,1322.85,813.69,Concluída
1744,2025-05-08,1,13,970,102,3,12131.49,0.0,12131.49,5675.49,Concluída
1745,2025-08-30,1,13,649,108,1,424.26,0.0,424.26,191.74,Concluída
1746,2025-11-25,2,1,633,106,1,137.92,6.9,131.02,73.42,Concluída
1747,2025-06-16,1,13,175,111,2,6267.26,0.0,6267.26,3225.52,Concluída
1748,2025-02-21,2,3,336,108,1,424.26,0.0,424.26,191.74,Concluída
1749,2025-06-22,5,12,873,111,1,3133.63,0.0,3133.63,1612.76,Concluída
1750,2025-08-18,2,2,483,104,2,5608.9,0.0,5608.9,3391.24,Concluída
1751,2025-03-14,1,13,115,114,2,881.9,0.0,881.9,542.46,Concluída
1752,2025-06-03,3,6,471,104,1,2804.45,140.22,2664.23,1695.62,Concluída
1753,2025-01-19,1,13,523,109,1,438.81,0.0,438.81,291.96,Concluída
1754,2025-08-04,1,13,705,104,1,2804.45,0.0,2804.45,1695.62,Cancelada
1755,2025-04-04,2,1,526,108,1,424.26,42.43,381.83,191.74,Concluída
1756,2025-10-13,1,13,492,109,1,438.81,0.0,438.81,291.96,Concluída
1757,2025-08-11,1,13,321,103,1,207.74,10.39,197.35,133.24,Concluída
1758,2025-12-05,1,13,747,104,1,2804.45,140.22,2664.23,1695.62,Concluída
1759,2025-02-21,2,1,365,107,2,286.06,0.0,286.06,179.26,Concluída
1760,2025-07-15,2,3,491,108,2,848.52,84.85,763.67,383.48,Concluída
1761,2025-07-23,3,4,318,104,1,2804.45,0.0,2804.45,1695.62,Concluída
1762,2025-10-22,1,13,645,113,1,644.98,96.75,548.23,381.24,Concluída
1763,2025-11-09,3,6,810,101,2,6353.38,0.0,6353.38,4009.5,Concluída
1764,2025-10-11,1,13,592,101,1,3176.69,0.0,3176.69,2004.75,Cancelada
1765,2025-12-29,1,13,722,102,1,4043.83,0.0,4043.83,1891.83,Concluída
1766,2025-05-28,1,13,400,105,2,2694.2,0.0,2694.2,1716.04,Concluída
1767,2025-11-14,4,9,630,112,1,2629.26,0.0,2629.26,1399.55,Concluída
1768,2025-07-09,4,8,337,111,2,6267.26,0.0,6267.26,3225.52,Concluída
1769,2025-09-23,4,9,53,103,1,207.74,0.0,207.74,133.24,Concluída
1770,2025-10-03,3,6,867,111,2,6267.26,313.36,5953.9,3225.52,Concluída
1771,2025-10-04,1,13,921,102,1,4043.83,404.38,3639.45,1891.83,Concluída
1772,2025-09-28,1,13,948,106,2,275.84,13.79,262.05,146.84,Concluída
1773,2025-04-16,2,1,536,107,5,715.15,0.0,715.15,448.15,Concluída
1774,2025-04-22,3,4,541,109,1,438.81,0.0,438.81,291.96,Concluída
1775,2025-02-11,2,3,504,114,1,440.95,0.0,440.95,271.23,Cancelada
1776,2025-10-23,1,13,756,113,2,1289.96,129.0,1160.96,762.48,Devolvida
1777,2025-10-21,3,4,854,102,1,4043.83,0.0,4043.83,1891.83,Concluída
1778,2025-03-17,2,2,947,107,1,143.03,0.0,143.03,89.63,Concluída
1779,2025-02-15,3,6,321,112,1,2629.26,131.46,2497.8,1399.55,Concluída
1780,2025-08-26,5,10,788,114,2,881.9,0.0,881.9,542.46,Concluída
1781,2025-01-11,4,7,125,110,1,153.35,0.0,153.35,76.82,Concluída
1782,2025-09-30,1,13,315,103,2,415.48,0.0,415.48,266.48,Concluída
1783,2025-08-07,1,13,707,109,1,438.81,0.0,438.81,291.96,Concluída
1784,2025-09-15,3,4,291,106,1,137.92,0.0,137.92,73.42,Concluída
1785,2025-08-25,1,13,928,106,3,413.76,20.69,393.07,220.26,Concluída
1786,2025-04-16,1,13,144,115,1,517.13,0.0,517.13,291.44,Concluída
1787,2025-11-03,2,1,215,106,1,137.92,0.0,137.92,73.42,Concluída
1788,2025-11-17,1,13,999,114,4,1763.8,88.19,1675.61,1084.92,Concluída
1789,2025-07-07,3,5,462,111,1,3133.63,156.68,2976.95,1612.76,Concluída
1790,2025-07-12,1,13,582,103,1,207.74,10.39,197.35,133.24,Concluída
1791,2025-07-14,1,13,980,111,2,6267.26,313.36,5953.9,3225.52,Concluída
1792,2025-05-03,2,1,468,101,3,9530.07,0.0,9530.07,6014.25,Concluída
1793,2025-11-29,1,13,352,115,1,517.13,0.0,517.13,291.44,Concluída
1794,2025-05-11,1,13,79,101,3,9530.07,0.0,9530.07,6014.25,Concluída
1795,2025-06-15,3,4,343,109,3,1316.43,0.0,1316.43,875.88,Concluída
1796,2025-05-16,1,13,987,102,1,4043.83,202.19,3841.64,1891.83,Concluída
1797,2025-03-11,2,1,9,105,1,1347.1,0.0,1347.1,858.02,Concluída
1798,2025-09-18,4,8,649,105,2,2694.2,0.0,2694.2,1716.04,Concluída
1799,2025-10-24,1,13,814,104,3,8413.35,0.0,8413.35,5086.86,Concluída
1800,2025-01-23,2,2,267,112,2,5258.52,525.85,4732.67,2799.1,Concluída
1801,2025-11-17,5,10,584,103,1,207.74,0.0,207.74,133.24,Concluída
1802,2025-11-11,2,2,893,106,2,275.84,0.0,275.84,146.84,Concluída
1803,2025-05-02,4,8,551,112,3,7887.78,0.0,7887.78,4198.65,Concluída
1804,2025-08-21,1,13,22,111,4,12534.52,626.73,11907.79,6451.04,Cancelada
1805,2025-03-03,4,8,860,114,2,881.9,44.09,837.81,542.46,Concluída
1806,2025-01-18,1,13,605,109,2,877.62,87.76,789.86,583.92,Concluída
1807,2025-04-16,2,2,668,112,1,2629.26,0.0,2629.26,1399.55,Concluída
1808,2025-04-20,2,2,461,101,2,6353.38,0.0,6353.38,4009.5,Concluída
1809,2025-11-06,1,13,965,106,1,137.92,6.9,131.02,73.42,Concluída
1810,2025-01-12,1,13,406,103,1,207.74,10.39,197.35,133.24,Devolvida
1811,2025-05-15,1,13,884,114,1,440.95,0.0,440.95,271.23,Concluída
1812,2025-12-01,1,13,138,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1813,2025-12-29,3,6,606,114,2,881.9,0.0,881.9,542.46,Concluída
1814,2025-05-19,1,13,861,109,2,877.62,0.0,877.62,583.92,Concluída
1815,2025-11-12,1,13,148,113,1,644.98,96.75,548.23,381.24,Concluída
1816,2025-10-13,2,3,400,105,3,4041.3,0.0,4041.3,2574.06,Concluída
1817,2025-04-01,1,13,863,105,2,2694.2,0.0,2694.2,1716.04,Concluída
1818,2025-12-22,3,4,177,107,1,143.03,0.0,143.03,89.63,Concluída
1819,2025-01-19,1,13,539,107,1,143.03,0.0,143.03,89.63,Concluída
1820,2025-01-07,1,13,460,112,2,5258.52,0.0,5258.52,2799.1,Cancelada
1821,2025-01-18,1,13,799,113,1,644.98,64.5,580.48,381.24,Concluída
1822,2025-03-11,1,13,202,107,4,572.12,0.0,572.12,358.52,Concluída
1823,2025-08-27,2,2,31,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1824,2025-10-16,5,10,818,108,1,424.26,0.0,424.26,191.74,Concluída
1825,2025-01-18,3,4,165,102,1,4043.83,0.0,4043.83,1891.83,Concluída
1826,2025-01-22,4,8,906,102,2,8087.66,0.0,8087.66,3783.66,Concluída
1827,2025-01-13,4,8,324,114,3,1322.85,66.14,1256.71,813.69,Concluída
1828,2025-02-27,5,10,584,103,1,207.74,31.16,176.58,133.24,Concluída
1829,2025-01-04,2,2,251,107,1,143.03,21.45,121.58,89.63,Concluída
1830,2025-06-04,1,13,189,106,1,137.92,0.0,137.92,73.42,Concluída
1831,2025-06-25,1,13,774,102,1,4043.83,202.19,3841.64,1891.83,Cancelada
1832,2025-01-09,3,5,760,114,1,440.95,22.05,418.9,271.23,Concluída
1833,2025-07-12,3,4,691,103,1,207.74,0.0,207.74,133.24,Concluída
1834,2025-04-26,5,11,419,102,2,8087.66,0.0,8087.66,3783.66,Concluída
1835,2025-10-13,1,13,277,106,2,275.84,0.0,275.84,146.84,Concluída
1836,2025-02-27,1,13,109,102,1,4043.83,0.0,4043.83,1891.83,Cancelada
1837,2025-10-02,3,4,175,113,1,644.98,64.5,580.48,381.24,Devolvida
1838,2025-12-26,1,13,262,108,1,424.26,21.21,403.05,191.74,Cancelada
1839,2025-09-21,3,4,220,108,1,424.26,0.0,424.26,191.74,Concluída
1840,2025-09-27,1,13,266,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1841,2025-10-13,5,12,113,110,1,153.35,0.0,153.35,76.82,Concluída
1842,2025-03-08,1,13,45,101,1,3176.69,158.83,3017.86,2004.75,Concluída
1843,2025-04-14,1,13,854,104,2,5608.9,841.33,4767.57,3391.24,Concluída
1844,2025-05-18,2,2,460,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1845,2025-09-28,2,2,443,103,1,207.74,20.77,186.97,133.24,Concluída
1846,2025-03-27,1,13,703,112,1,2629.26,0.0,2629.26,1399.55,Cancelada
1847,2025-01-01,4,7,3,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1848,2025-05-30,4,8,465,104,1,2804.45,0.0,2804.45,1695.62,Concluída
1849,2025-09-24,2,3,93,102,1,4043.83,0.0,4043.83,1891.83,Concluída
1850,2025-10-24,5,10,394,110,2,306.7,0.0,306.7,153.64,Concluída
1851,2025-03-13,3,4,957,108,2,848.52,0.0,848.52,383.48,Concluída
1852,2025-10-23,3,6,734,110,1,153.35,0.0,153.35,76.82,Concluída
1853,2025-06-22,1,13,966,114,3,1322.85,0.0,1322.85,813.69,Concluída
1854,2025-05-13,1,13,52,101,3,9530.07,476.5,9053.57,6014.25,Devolvida
1855,2025-09-21,1,13,256,107,1,143.03,0.0,143.03,89.63,Concluída
1856,2025-08-17,1,13,536,115,1,517.13,0.0,517.13,291.44,Concluída
1857,2025-11-27,1,13,338,109,1,438.81,0.0,438.81,291.96,Concluída
1858,2025-03-18,5,10,652,105,2,2694.2,134.71,2559.49,1716.04,Concluída
1859,2025-04-15,1,13,285,107,1,143.03,0.0,143.03,89.63,Concluída
1860,2025-10-22,3,5,291,110,3,460.05,0.0,460.05,230.46,Concluída
1861,2025-08-15,1,13,98,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1862,2025-01-09,4,9,789,109,3,1316.43,65.82,1250.61,875.88,Concluída
1863,2025-03-12,3,6,458,110,3,460.05,0.0,460.05,230.46,Concluída
1864,2025-07-20,1,13,513,115,1,517.13,0.0,517.13,291.44,Concluída
1865,2025-03-11,2,2,653,104,1,2804.45,0.0,2804.45,1695.62,Cancelada
1866,2025-06-26,5,10,9,105,1,1347.1,0.0,1347.1,858.02,Devolvida
1867,2025-10-14,5,12,719,106,1,137.92,0.0,137.92,73.42,Concluída
1868,2025-02-05,3,6,998,106,1,137.92,0.0,137.92,73.42,Concluída
1869,2025-07-23,1,13,63,108,2,848.52,0.0,848.52,383.48,Concluída
1870,2025-07-29,1,13,131,109,1,438.81,0.0,438.81,291.96,Concluída
1871,2025-02-15,3,6,930,103,1,207.74,20.77,186.97,133.24,Concluída
1872,2025-11-18,2,2,92,103,1,207.74,20.77,186.97,133.24,Cancelada
1873,2025-07-11,1,13,446,113,1,644.98,96.75,548.23,381.24,Concluída
1874,2025-05-13,1,13,994,115,1,517.13,0.0,517.13,291.44,Concluída
1875,2025-08-14,2,1,873,111,1,3133.63,156.68,2976.95,1612.76,Concluída
1876,2025-11-15,1,13,8,106,1,137.92,6.9,131.02,73.42,Concluída
1877,2025-04-15,5,11,504,114,1,440.95,0.0,440.95,271.23,Concluída
1878,2025-08-04,1,13,548,103,1,207.74,0.0,207.74,133.24,Concluída
1879,2025-12-14,1,13,685,103,1,207.74,31.16,176.58,133.24,Concluída
1880,2025-08-03,3,5,958,106,3,413.76,20.69,393.07,220.26,Cancelada
1881,2025-03-08,1,13,980,115,2,1034.26,0.0,1034.26,582.88,Devolvida
1882,2025-10-07,2,2,810,110,1,153.35,0.0,153.35,76.82,Concluída
1883,2025-03-23,2,3,213,106,1,137.92,0.0,137.92,73.42,Cancelada
1884,2025-09-19,1,13,309,103,1,207.74,0.0,207.74,133.24,Concluída
1885,2025-04-18,1,13,744,107,3,429.09,21.45,407.64,268.89,Concluída
1886,2025-02-26,1,13,810,111,1,3133.63,0.0,3133.63,1612.76,Concluída
1887,2025-07-02,1,13,589,113,1,644.98,96.75,548.23,381.24,Concluída
1888,2025-05-22,4,9,839,102,2,8087.66,0.0,8087.66,3783.66,Concluída
1889,2025-09-10,4,9,564,102,1,4043.83,0.0,4043.83,1891.83,Concluída
1890,2025-12-09,2,2,231,106,2,275.84,13.79,262.05,146.84,Concluída
1891,2025-09-15,4,9,67,109,1,438.81,0.0,438.81,291.96,Concluída
1892,2025-01-12,5,11,266,114,2,881.9,0.0,881.9,542.46,Concluída
1893,2025-02-21,5,10,94,103,2,415.48,0.0,415.48,266.48,Concluída
1894,2025-05-23,1,13,254,114,1,440.95,22.05,418.9,271.23,Concluída
1895,2025-11-09,4,9,435,101,2,6353.38,0.0,6353.38,4009.5,Concluída
1896,2025-11-25,4,8,55,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1897,2025-02-23,3,6,848,110,2,306.7,30.67,276.03,153.64,Concluída
1898,2025-02-15,4,7,961,101,1,3176.69,317.67,2859.02,2004.75,Concluída
1899,2025-03-01,1,13,766,102,1,4043.83,0.0,4043.83,1891.83,Concluída
1900,2025-08-01,1,13,906,111,2,6267.26,626.73,5640.53,3225.52,Concluída
1901,2025-07-01,3,6,770,101,2,6353.38,0.0,6353.38,4009.5,Concluída
1902,2025-05-26,4,9,478,114,1,440.95,44.09,396.86,271.23,Cancelada
1903,2025-11-18,1,13,982,108,1,424.26,0.0,424.26,191.74,Concluída
1904,2025-03-03,1,13,572,109,2,877.62,43.88,833.74,583.92,Concluída
1905,2025-01-02,2,2,614,113,1,644.98,0.0,644.98,381.24,Concluída
1906,2025-08-01,1,13,566,112,1,2629.26,131.46,2497.8,1399.55,Concluída
1907,2025-03-21,1,13,694,110,3,460.05,0.0,460.05,230.46,Devolvida
1908,2025-05-09,2,1,549,104,1,2804.45,140.22,2664.23,1695.62,Concluída
1909,2025-08-03,2,1,922,115,1,517.13,25.86,491.27,291.44,Concluída
1910,2025-12-11,3,6,376,113,1,644.98,64.5,580.48,381.24,Concluída
1911,2025-01-08,1,13,686,114,1,440.95,22.05,418.9,271.23,Concluída
1912,2025-07-22,5,10,994,114,1,440.95,0.0,440.95,271.23,Concluída
1913,2025-07-16,3,5,565,106,2,275.84,0.0,275.84,146.84,Concluída
1914,2025-01-11,1,13,699,111,1,3133.63,0.0,3133.63,1612.76,Concluída
1915,2025-05-06,2,2,714,112,3,7887.78,788.78,7099.0,4198.65,Concluída
1916,2025-01-29,3,5,917,105,2,2694.2,0.0,2694.2,1716.04,Concluída
1917,2025-01-05,1,13,48,114,2,881.9,44.09,837.81,542.46,Cancelada
1918,2025-03-22,1,13,720,112,2,5258.52,0.0,5258.52,2799.1,Concluída
1919,2025-10-23,1,13,516,102,1,4043.83,0.0,4043.83,1891.83,Cancelada
1920,2025-08-06,3,4,834,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1921,2025-07-08,5,11,488,112,1,2629.26,131.46,2497.8,1399.55,Concluída
1922,2025-07-18,3,5,731,113,1,644.98,32.25,612.73,381.24,Cancelada
1923,2025-06-18,1,13,96,101,1,3176.69,158.83,3017.86,2004.75,Concluída
1924,2025-05-22,5,11,266,113,5,3224.9,0.0,3224.9,1906.2,Concluída
1925,2025-10-27,4,7,328,108,1,424.26,0.0,424.26,191.74,Concluída
1926,2025-02-26,1,13,928,108,3,1272.78,0.0,1272.78,575.22,Concluída
1927,2025-04-30,3,6,510,109,1,438.81,0.0,438.81,291.96,Concluída
1928,2025-11-24,1,13,165,104,2,5608.9,0.0,5608.9,3391.24,Concluída
1929,2025-05-30,2,3,863,106,2,275.84,0.0,275.84,146.84,Concluída
1930,2025-03-14,1,13,453,102,1,4043.83,0.0,4043.83,1891.83,Concluída
1931,2025-08-26,1,13,825,105,2,2694.2,0.0,2694.2,1716.04,Devolvida
1932,2025-04-28,2,3,63,104,1,2804.45,0.0,2804.45,1695.62,Devolvida
1933,2025-09-29,1,13,910,108,1,424.26,0.0,424.26,191.74,Concluída
1934,2025-06-16,3,6,186,107,1,143.03,0.0,143.03,89.63,Concluída
1935,2025-07-21,3,5,152,115,1,517.13,0.0,517.13,291.44,Concluída
1936,2025-01-24,2,2,257,103,1,207.74,10.39,197.35,133.24,Concluída
1937,2025-04-16,1,13,881,114,2,881.9,88.19,793.71,542.46,Concluída
1938,2025-10-08,5,11,488,107,2,286.06,0.0,286.06,179.26,Concluída
1939,2025-09-28,2,3,856,108,2,848.52,0.0,848.52,383.48,Concluída
1940,2025-01-16,4,9,941,115,1,517.13,0.0,517.13,291.44,Concluída
1941,2025-04-01,1,13,799,106,2,275.84,0.0,275.84,146.84,Concluída
1942,2025-01-14,3,6,791,103,1,207.74,0.0,207.74,133.24,Concluída
1943,2025-06-17,3,5,440,105,2,2694.2,0.0,2694.2,1716.04,Concluída
1944,2025-06-14,2,1,755,108,1,424.26,42.43,381.83,191.74,Concluída
1945,2025-06-23,1,13,447,114,1,440.95,22.05,418.9,271.23,Concluída
1946,2025-09-27,1,13,489,104,3,8413.35,420.67,7992.68,5086.86,Concluída
1947,2025-04-16,1,13,180,111,1,3133.63,0.0,3133.63,1612.76,Concluída
1948,2025-08-26,4,9,909,108,1,424.26,0.0,424.26,191.74,Concluída
1949,2025-08-05,1,13,162,110,3,460.05,0.0,460.05,230.46,Concluída
1950,2025-10-10,2,3,239,101,1,3176.69,317.67,2859.02,2004.75,Concluída
1951,2025-10-24,1,13,192,101,3,9530.07,476.5,9053.57,6014.25,Devolvida
1952,2025-10-19,4,7,98,115,1,517.13,25.86,491.27,291.44,Concluída
1953,2025-02-09,1,13,890,102,1,4043.83,404.38,3639.45,1891.83,Concluída
1954,2025-04-21,4,7,410,115,1,517.13,51.71,465.42,291.44,Concluída
1955,2025-06-25,3,4,299,110,1,153.35,0.0,153.35,76.82,Concluída
1956,2025-04-04,1,13,386,110,1,153.35,0.0,153.35,76.82,Concluída
1957,2025-03-23,2,2,444,104,3,8413.35,0.0,8413.35,5086.86,Concluída
1958,2025-10-16,1,13,775,115,1,517.13,0.0,517.13,291.44,Concluída
1959,2025-11-12,3,6,333,102,2,8087.66,0.0,8087.66,3783.66,Concluída
1960,2025-03-07,2,1,777,108,1,424.26,42.43,381.83,191.74,Concluída
1961,2025-10-21,1,13,228,106,2,275.84,0.0,275.84,146.84,Concluída
1962,2025-08-08,1,13,736,107,1,143.03,0.0,143.03,89.63,Concluída
1963,2025-08-21,4,9,660,105,1,1347.1,0.0,1347.1,858.02,Concluída
1964,2025-11-16,4,9,383,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1965,2025-08-11,1,13,429,112,1,2629.26,0.0,2629.26,1399.55,Concluída
1966,2025-01-12,1,13,682,112,3,7887.78,0.0,7887.78,4198.65,Concluída
1967,2025-03-29,3,4,191,113,1,644.98,0.0,644.98,381.24,Concluída
1968,2025-06-03,5,10,635,101,1,3176.69,0.0,3176.69,2004.75,Cancelada
1969,2025-10-27,1,13,357,104,1,2804.45,0.0,2804.45,1695.62,Cancelada
1970,2025-05-06,1,13,158,113,1,644.98,32.25,612.73,381.24,Concluída
1971,2025-01-31,1,13,346,105,1,1347.1,67.36,1279.74,858.02,Cancelada
1972,2025-04-26,4,9,517,114,1,440.95,0.0,440.95,271.23,Concluída
1973,2025-04-17,3,4,198,115,1,517.13,25.86,491.27,291.44,Concluída
1974,2025-03-25,3,4,8,113,1,644.98,0.0,644.98,381.24,Concluída
1975,2025-10-03,5,10,126,103,2,415.48,20.77,394.71,266.48,Concluída
1976,2025-02-16,1,13,455,113,1,644.98,0.0,644.98,381.24,Concluída
1977,2025-11-10,3,4,975,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1978,2025-04-12,1,13,317,110,1,153.35,0.0,153.35,76.82,Cancelada
1979,2025-07-16,1,13,657,102,1,4043.83,404.38,3639.45,1891.83,Concluída
1980,2025-02-20,3,4,406,108,1,424.26,0.0,424.26,191.74,Concluída
1981,2025-04-29,3,4,967,107,3,429.09,0.0,429.09,268.89,Concluída
1982,2025-12-08,4,9,940,107,1,143.03,0.0,143.03,89.63,Cancelada
1983,2025-12-26,1,13,124,108,2,848.52,0.0,848.52,383.48,Concluída
1984,2025-10-31,1,13,323,114,1,440.95,0.0,440.95,271.23,Concluída
1985,2025-02-24,1,13,881,106,1,137.92,0.0,137.92,73.42,Concluída
1986,2025-03-13,1,13,307,104,2,5608.9,0.0,5608.9,3391.24,Concluída
1987,2025-09-06,5,11,654,103,1,207.74,0.0,207.74,133.24,Concluída
1988,2025-12-21,4,7,158,102,1,4043.83,0.0,4043.83,1891.83,Concluída
1989,2025-11-18,4,8,718,115,1,517.13,0.0,517.13,291.44,Concluída
1990,2025-01-04,1,13,505,101,1,3176.69,0.0,3176.69,2004.75,Concluída
1991,2025-04-12,5,10,776,103,1,207.74,31.16,176.58,133.24,Concluída
1992,2025-02-18,1,13,170,106,1,137.92,0.0,137.92,73.42,Concluída
1993,2025-08-10,1,13,652,109,2,877.62,0.0,877.62,583.92,Concluída
1994,2025-04-09,4,9,176,113,1,644.98,0.0,644.98,381.24,Concluída
1995,2025-03-11,2,1,19,112,1,2629.26,0.0,2629.26,1399.55,Concluída
1996,2025-10-27,4,8,313,115,1,517.13,25.86,491.27,291.44,Concluída
1997,2025-07-11,1,13,173,109,1,438.81,0.0,438.81,291.96,Concluída
1998,2025-02-24,2,2,747,113,2,1289.96,0.0,1289.96,762.48,Concluída
1999,2025-06-03,2,3,422,104,1,2804.45,0.0,2804.45,1695.62,Concluída
2000,2025-01-07,1,13,812,103,1,207.74,0.0,207.74,133.24,Concluída
2001,2025-10-21,1,13,807,101,2,6353.38,317.67,6035.71,4009.5,Concluída
2002,2025-12-22,2,1,420,107,1,143.03,14.3,128.73,89.63,Cancelada
2003,2025-01-27,5,11,441,104,1,2804.45,0.0,2804.45,1695.62,Concluída
2004,2025-01-21,1,13,630,102,1,4043.83,202.19,3841.64,1891.83,Concluída
2005,2025-05-06,1,13,552,110,1,153.35,0.0,153.35,76.82,Concluída
2006,2025-02-17,1,13,392,114,1,440.95,0.0,440.95,271.23,Devolvida
2007,2025-09-28,1,13,675,101,1,3176.69,0.0,3176.69,2004.75,Concluída
2008,2025-12-17,4,7,486,107,3,429.09,0.0,429.09,268.89,Concluída
2009,2025-09-27,3,5,11,101,1,3176.69,0.0,3176.69,2004.75,Concluída
2010,2025-05-19,2,2,846,107,2,286.06,28.61,257.45,179.26,Concluída
2011,2025-04-16,5,10,806,107,1,143.03,0.0,143.03,89.63,Concluída
2012,2025-05-13,1,13,989,107,1,143.03,14.3,128.73,89.63,Concluída
2013,2025-07-19,1,13,120,115,2,1034.26,0.0,1034.26,582.88,Concluída
2014,2025-12-04,5,12,371,108,4,1697.04,169.7,1527.34,766.96,Concluída
2015,2025-08-05,4,7,810,105,2,2694.2,0.0,2694.2,1716.04,Devolvida
2016,2025-05-23,4,7,485,106,3,413.76,0.0,413.76,220.26,Concluída
2017,2025-01-11,5,11,635,110,1,153.35,0.0,153.35,76.82,Concluída
2018,2025-01-22,5,11,574,104,1,2804.45,0.0,2804.45,1695.62,Concluída
2019,2025-09-12,1,13,354,107,2,286.06,14.3,271.76,179.26,Concluída
2020,2025-07-19,2,2,584,113,5,3224.9,0.0,3224.9,1906.2,Concluída
2021,2025-10-02,1,13,388,114,2,881.9,0.0,881.9,542.46,Concluída
